1.50000000000000	20	110000
1.35000000000000	21	82500
1.65000000000000	19	137500
1.27500000000000	20.5000000000000	151250
1.61872012718163	18.2196004516631	107685.969044567
1.37604298680431	21.3767149962317	110408.078749622
1.57018469910616	19.5726495421925	121296.517569842
1.57500000000000	18.5000000000000	96250
1.42500000000000	19.5000000000000	123750
1.72500000000000	21.5000000000000	68750
1.23750000000000	21.7500000000000	130625
1.53750000000000	19.7500000000000	75625
1.38750000000000	18.7500000000000	158125
1.68750000000000	20.7500000000000	103125
1.31250000000000	19.2500000000000	89375
1.61250000000000	21.2500000000000	144375
1.46250000000000	20.2500000000000	61875
1.76250000000000	18.2500000000000	116875
1.21875000000000	20.1250000000000	99687.5000000000
1.51875000000000	18.1250000000000	154687.500000000
1.36875000000000	19.1250000000000	72187.5000000000
1.66875000000000	21.1250000000000	127187.500000000
1.29375000000000	18.6250000000000	113437.500000000
1.59375000000000	20.6250000000000	58437.5000000000
1.44375000000000	21.6250000000000	140937.500000000
1.74375000000000	19.6250000000000	85937.5000000000
1.25625000000000	19.8750000000000	147812.500000000
1.55625000000000	21.8750000000000	92812.5000000000
1.40625000000000	20.8750000000000	120312.500000000
1.70625000000000	18.8750000000000	65312.5000000000
1.33125000000000	21.3750000000000	79062.5000000000
1.63125000000000	19.3750000000000	134062.500000000
1.48125000000000	18.3750000000000	106562.500000000
1.78125000000000	20.3750000000000	161562.500000000
1.20937500000000	21.1875000000000	159843.750000000
1.50937500000000	19.1875000000000	104843.750000000
1.35937500000000	18.1875000000000	132343.750000000
1.65937500000000	20.1875000000000	77343.7500000000
1.28437500000000	19.6875000000000	63593.7500000000
1.58437500000000	21.6875000000000	118593.750000000
1.43437500000000	20.6875000000000	91093.7500000000
1.73437500000000	18.6875000000000	146093.750000000
1.24687500000000	18.9375000000000	84218.7500000000
1.54687500000000	20.9375000000000	139218.750000000
1.39687500000000	21.9375000000000	56718.7500000000
1.69687500000000	19.9375000000000	111718.750000000
1.32187500000000	20.4375000000000	125468.750000000
1.62373507990700	18.4884971864390	101090.458585420
1.48856328540630	19.3822019194866	123921.663842977
1.75890687440770	21.1696113855817	108700.860337939
1.26890911934267	19.0470626445937	115359.961871393
1.53925270834407	20.8344721106889	100139.158366355
1.40408091384337	19.9407673776413	122970.363623912
